fight_id	turn	field	sim_value	engine_value	action_context	suspected_reading_corruption
soak-20260805-003056-run002#f2	1	l2.fanfare_next_open_post_decay	0	3	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2	2	l2.block_at_turn_end	0	2	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2	2	l2.enemy_pool_drop	15	20	cards=4/4 hand_unresolved=0 n_enemies=1 pool=48->28	0
soak-20260805-003056-run002#f2	2	l2.fanfare_after_turn	3	8	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2	2	l2.fanfare_next_open_post_decay	2	8	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2	3	l2.block_at_turn_end	14	10	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2	3	l2.enemy_pool_drop	0	6	cards=5/5 hand_unresolved=0 n_enemies=1 pool=28->22	0
soak-20260805-003056-run002#f2	3	l2.fanfare_after_turn	8	13	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2	3	l2.fanfare_next_open_post_decay	6	13	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run002#f2		record.cards_played[Soloist's Solicitation]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run002#f3	4	l1.damage	6	10	card=Freminet — Pers, Deploy! target=Shrinker Beetle target_hp=11->1 n_enemies=1	0
soak-20260805-003056-run002#f3	1	l2.enemy_pool_drop	15	13	cards=6/6 hand_unresolved=0 n_enemies=1 pool=40->27	0
soak-20260805-003056-run002#f3	1	l2.fanfare_after_turn	0	5	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f3	1	l2.fanfare_next_open_post_decay	0	5	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f3	2	l2.block_at_turn_end	12	14	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f3	2	l2.enemy_pool_drop	6	13	cards=4/4 hand_unresolved=0 n_enemies=1 pool=27->14	0
soak-20260805-003056-run002#f3	2	l2.fanfare_after_turn	10	15	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f3	2	l2.fanfare_next_open_post_decay	8	15	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f3	3	l2.enemy_pool_drop	0	3	cards=4/4 hand_unresolved=0 n_enemies=1 pool=14->11	0
soak-20260805-003056-run002#f3	3	l2.fanfare_after_turn	15	18	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f3	3	l2.fanfare_next_open_post_decay	12	18	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f3		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run002#f3		record.cards_played[Soloist's Solicitation]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run002#f4	5	l1.damage	3	4	card=Shinobu — Sanctifying Ring target=Byrdonis target_hp=61->57 n_enemies=1	0
soak-20260805-003056-run002#f4	6	l1.damage	6	9	card=Soloist's Solicitation target=Byrdonis target_hp=48->39 n_enemies=1	0
soak-20260805-003056-run002#f4	1	l2.block_at_turn_end	13	11	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	1	l2.fanfare_after_turn	0	8	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	1	l2.fanfare_next_open_post_decay	0	8	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	2	l2.block_at_turn_end	13	14	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	2	l2.enemy_pool_drop	9	6	cards=5/5 hand_unresolved=0 n_enemies=1 pool=77->71	0
soak-20260805-003056-run002#f4	2	l2.fanfare_after_turn	13	17	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	2	l2.fanfare_next_open_post_decay	10	17	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	3	l2.block_at_turn_end	13	11	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	3	l2.fanfare_after_turn	17	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	3	l2.fanfare_next_open_post_decay	14	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	4	l2.block_at_turn_end	16	14	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	4	l2.fanfare_after_turn	29	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	4	l2.fanfare_next_open_post_decay	23	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	5	l2.block_at_turn_end	6	4	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	5	l2.enemy_pool_drop	17	13	cards=3/3 hand_unresolved=0 n_enemies=1 pool=61->48	0
soak-20260805-003056-run002#f4	5	l2.fanfare_next_open_post_decay	19	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	6	l2.enemy_pool_drop	12	18	cards=4/4 hand_unresolved=0 n_enemies=1 pool=48->30	0
soak-20260805-003056-run002#f4	6	l2.fanfare_after_turn	30	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4	7	l2.block_at_turn_end	19	17	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f4		record.cards_played[Ethereal Spotlight]	0	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f1	5	l1.damage	6	12	card=Soloist's Solicitation target=Corpse Slug target_hp=13->1 n_enemies=2	0
soak-20260805-003056-run003#f1	1	l2.enemy_pool_drop	15	12	cards=4/4 hand_unresolved=0 n_enemies=2 pool=53->41	0
soak-20260805-003056-run003#f1	1	l2.fanfare_after_turn	0	3	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	1	l2.fanfare_next_open_post_decay	0	3	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	2	l2.block_at_turn_end	9	6	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	2	l2.fanfare_after_turn	11	15	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	2	l2.fanfare_next_open_post_decay	9	15	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	3	l2.enemy_pool_drop	15	10	cards=4/4 hand_unresolved=0 n_enemies=2 pool=35->25	0
soak-20260805-003056-run003#f1	3	l2.fanfare_after_turn	15	17	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	3	l2.fanfare_next_open_post_decay	12	17	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	4	l2.fanfare_after_turn	17	18	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1	4	l2.fanfare_next_open_post_decay	14	18	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run003#f1		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f1		record.cards_played[Sayu — Yoohoo Art: Fuuin Dash]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f2	2	l1.damage	6	4	card=Freminet — Pers, Deploy! target=Sludge Spinner target_hp=31->27 n_enemies=1	0
soak-20260805-003056-run003#f2	1	l2.block_at_turn_end	10	11	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f2	1	l2.fanfare_after_turn	0	5	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f2	1	l2.fanfare_next_open_post_decay	0	5	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f2	2	l2.enemy_pool_drop	15	10	cards=6/6 hand_unresolved=0 n_enemies=1 pool=31->21	0
soak-20260805-003056-run003#f2	2	l2.fanfare_after_turn	5	16	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f2	2	l2.fanfare_next_open_post_decay	4	16	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f2	3	l2.enemy_pool_drop	16	17	cards=4/4 hand_unresolved=0 n_enemies=1 pool=21->4	0
soak-20260805-003056-run003#f2	3	l2.fanfare_after_turn	22	20	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f2	3	l2.fanfare_next_open_post_decay	18	20	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f2		record.cards_played[Freminet — Pers, Deploy!]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f3	1	l1.damage	5	6	card=Applause Line+ target=Seapunk target_hp=46->40 n_enemies=1	0
soak-20260805-003056-run003#f3	1	l1.damage	3	5	card=Applause Line target=Seapunk target_hp=40->35 n_enemies=1	0
soak-20260805-003056-run003#f3	2	l1.damage	6	12	card=Freminet — Pers, Deploy! target=Seapunk target_hp=30->18 n_enemies=1	0
soak-20260805-003056-run003#f3	3	l1.damage	6	12	card=Soloist's Solicitation target=Seapunk target_hp=13->1 n_enemies=1	0
soak-20260805-003056-run003#f3	1	l2.enemy_pool_drop	11	16	cards=7/7 hand_unresolved=0 n_enemies=1 pool=46->30	0
soak-20260805-003056-run003#f3	2	l2.enemy_pool_drop	9	17	cards=4/4 hand_unresolved=0 n_enemies=1 pool=30->13	0
soak-20260805-003056-run003#f3	2	l2.fanfare_after_turn	10	13	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f3	2	l2.fanfare_next_open_post_decay	8	13	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f3		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f3		record.cards_played[Soloist's Solicitation]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f4	1	l2.enemy_pool_drop	24	22	cards=5/5 hand_unresolved=0 n_enemies=1 pool=80->58	0
soak-20260805-003056-run003#f4	1	l2.fanfare_after_turn	0	6	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	1	l2.fanfare_next_open_post_decay	0	6	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	2	l2.enemy_pool_drop	13	7	cards=3/3 hand_unresolved=0 n_enemies=1 pool=58->51	0
soak-20260805-003056-run003#f4	2	l2.fanfare_after_turn	10	14	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	2	l2.fanfare_next_open_post_decay	8	14	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	3	l2.enemy_pool_drop	6	7	cards=2/2 hand_unresolved=0 n_enemies=1 pool=51->44	0
soak-20260805-003056-run003#f4	3	l2.fanfare_after_turn	14	24	cards=2/2 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	3	l2.fanfare_next_open_post_decay	11	24	cards=2/2 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	4	l2.enemy_pool_drop	11	5	cards=2/2 hand_unresolved=0 n_enemies=1 pool=44->39	0
soak-20260805-003056-run003#f4	4	l2.fanfare_after_turn	26	24	cards=2/2 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	4	l2.fanfare_next_open_post_decay	21	24	cards=2/2 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4	5	l2.enemy_pool_drop	36	29	cards=5/5 hand_unresolved=0 n_enemies=1 pool=39->10	0
soak-20260805-003056-run003#f4	5	l2.fanfare_next_open_post_decay	19	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f4		record.cards_played[Applause Line+]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f4		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f5	4	l1.damage	10	11	card=Applause Line+ target=Two-Tailed Rat target_hp=12->1 n_enemies=3	0
soak-20260805-003056-run003#f5	1	l2.fanfare_after_turn	0	14	cards=6/6 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	1	l2.fanfare_next_open_post_decay	0	14	cards=6/6 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	2	l2.block_at_turn_end	12	8	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	2	l2.enemy_pool_drop	12	8	cards=4/4 hand_unresolved=0 n_enemies=3 pool=40->32	0
soak-20260805-003056-run003#f5	2	l2.fanfare_after_turn	20	19	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	2	l2.fanfare_next_open_post_decay	16	19	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	3	l2.block_at_turn_end	6	3	cards=5/5 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	3	l2.enemy_pool_drop	17	20	cards=5/5 hand_unresolved=0 n_enemies=3 pool=32->12	0
soak-20260805-003056-run003#f5	3	l2.fanfare_after_turn	19	23	cards=5/5 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	3	l2.fanfare_next_open_post_decay	15	23	cards=5/5 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	4	l2.enemy_pool_drop	10	-7	cards=3/3 hand_unresolved=0 n_enemies=3 pool=12->19	1
soak-20260805-003056-run003#f5	4	l2.fanfare_after_turn	23	24	cards=3/3 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	4	l2.fanfare_next_open_post_decay	18	24	cards=3/3 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5	5	l2.enemy_pool_drop	12	15	cards=4/4 hand_unresolved=0 n_enemies=3 pool=19->4	0
soak-20260805-003056-run003#f5	5	l2.fanfare_after_turn	30	24	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f5		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f5		record.cards_played[Freminet — Pers, Deploy!]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f6	1	l1.damage	5	7	card=Applause Line+ target=Terror Eel target_hp=131->124 n_enemies=1	0
soak-20260805-003056-run003#f6	6	l1.damage	11	12	card=Applause Line+ target=Terror Eel target_hp=36->24 n_enemies=1	0
soak-20260805-003056-run003#f6	1	l2.fanfare_after_turn	10	8	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	1	l2.fanfare_next_open_post_decay	10	8	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	2	l2.fanfare_after_turn	8	13	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	2	l2.fanfare_next_open_post_decay	6	13	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	3	l2.block_at_turn_end	3	4	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	3	l2.enemy_pool_drop	18	12	cards=4/4 hand_unresolved=0 n_enemies=1 pool=105->93	0
soak-20260805-003056-run003#f6	3	l2.fanfare_after_turn	13	19	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	3	l2.fanfare_next_open_post_decay	10	19	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	4	l2.block_at_turn_end	6	4	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	4	l2.enemy_pool_drop	15	12	cards=5/5 hand_unresolved=0 n_enemies=1 pool=93->81	0
soak-20260805-003056-run003#f6	4	l2.fanfare_after_turn	19	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	4	l2.fanfare_next_open_post_decay	15	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	5	l2.enemy_pool_drop	32	36	cards=5/5 hand_unresolved=0 n_enemies=1 pool=81->45	0
soak-20260805-003056-run003#f6	5	l2.fanfare_next_open_post_decay	19	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	6	l2.fanfare_after_turn	30	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6	7	l2.fanfare_next_open_post_decay	19	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f6		record.cards_played[Applause Line+]	4	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f6		record.cards_played[Ethereal Spotlight]	0	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f6		record.cards_played[Ethereal Spotlight+]	0	1	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f7	1	l1.damage	5	6	card=Applause Line+ target=Haunted Ship target_hp=51->45 n_enemies=1	0
soak-20260805-003056-run003#f7	2	l1.damage	6	4	card=Dahlia — Sacramental Shower target=Haunted Ship target_hp=40->36 n_enemies=1	0
soak-20260805-003056-run003#f7	3	l1.damage	6	4	card=Freminet — Pers, Deploy! target=Haunted Ship target_hp=36->32 n_enemies=1	0
soak-20260805-003056-run003#f7	1	l2.fanfare_after_turn	8	6	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f7	1	l2.fanfare_next_open_post_decay	8	6	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f7	2	l2.enemy_pool_drop	9	4	cards=5/5 hand_unresolved=0 n_enemies=1 pool=40->36	0
soak-20260805-003056-run003#f7	2	l2.fanfare_after_turn	6	12	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f7	2	l2.fanfare_next_open_post_decay	5	12	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f7	3	l2.block_at_turn_end	7	8	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f7	3	l2.enemy_pool_drop	15	14	cards=4/4 hand_unresolved=0 n_enemies=1 pool=36->22	0
soak-20260805-003056-run003#f7	3	l2.fanfare_after_turn	12	18	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f7	3	l2.fanfare_next_open_post_decay	10	18	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f7	4	l2.block_at_turn_end	17	18	cards=5/5 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run003#f7	4	l2.enemy_pool_drop	9	6	cards=5/5 hand_unresolved=1 n_enemies=1 pool=22->16	0
soak-20260805-003056-run003#f7	4	l2.fanfare_after_turn	26	22	cards=5/5 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run003#f7	4	l2.fanfare_next_open_post_decay	21	22	cards=5/5 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run003#f7		record.cards_played[Applause Line+]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f7		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f8	1	l2.block_at_turn_end	3	4	cards=3/3 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	1	l2.fanfare_after_turn	0	11	cards=3/3 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	1	l2.fanfare_next_open_post_decay	0	11	cards=3/3 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	2	l2.block_at_turn_end	17	12	cards=6/6 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	2	l2.enemy_pool_drop	9	10	cards=6/6 hand_unresolved=0 n_enemies=3 pool=66->56	0
soak-20260805-003056-run003#f8	2	l2.fanfare_after_turn	21	18	cards=6/6 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	2	l2.fanfare_next_open_post_decay	17	18	cards=6/6 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	3	l2.block_at_turn_end	10	8	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	3	l2.enemy_pool_drop	6	3	cards=4/4 hand_unresolved=0 n_enemies=3 pool=56->53	0
soak-20260805-003056-run003#f8	3	l2.fanfare_after_turn	18	21	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	3	l2.fanfare_next_open_post_decay	14	21	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	4	l2.block_at_turn_end	9	7	cards=5/5 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	4	l2.enemy_pool_drop	25	26	cards=5/5 hand_unresolved=0 n_enemies=3 pool=53->27	0
soak-20260805-003056-run003#f8	4	l2.fanfare_after_turn	21	23	cards=5/5 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	4	l2.fanfare_next_open_post_decay	17	23	cards=5/5 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	5	l2.block_at_turn_end	14	9	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	5	l2.enemy_pool_drop	13	15	cards=4/4 hand_unresolved=0 n_enemies=3 pool=27->12	0
soak-20260805-003056-run003#f8	5	l2.fanfare_after_turn	23	24	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8	5	l2.fanfare_next_open_post_decay	18	24	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run003#f8		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f8		record.cards_played[Soloist's Solicitation]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run003#f9	2	l1.damage	5	0	card=Applause Line+ target=Lagavulin Matriarch target_hp=222->222 n_enemies=1	0
soak-20260805-003056-run003#f9	3	l1.damage	6	0	card=Dahlia — Sacramental Shower target=Lagavulin Matriarch target_hp=222->222 n_enemies=1	0
soak-20260805-003056-run003#f9	5	l1.damage	6	9	card=Soloist's Solicitation target=Lagavulin Matriarch target_hp=185->176 n_enemies=1	0
soak-20260805-003056-run003#f9	8	l1.damage	12	10	card=Showstopper target=Lagavulin Matriarch target_hp=150->140 n_enemies=1	0
soak-20260805-003056-run003#f9	8	l1.damage	6	4	card=Freminet — Pers, Deploy! target=Lagavulin Matriarch target_hp=140->136 n_enemies=1	0
soak-20260805-003056-run003#f9	11	l1.damage	12	0	card=Showstopper target=Lagavulin Matriarch target_hp=110->110 n_enemies=1	0
soak-20260805-003056-run003#f9	11	l1.damage	6	3	card=Freminet — Pers, Deploy! target=Lagavulin Matriarch target_hp=110->107 n_enemies=1	0
soak-20260805-003056-run003#f9	1	l2.enemy_pool_drop	6	0	cards=3/3 hand_unresolved=0 n_enemies=1 pool=234->234	0
soak-20260805-003056-run003#f9	1	l2.fanfare_after_turn	4	3	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	1	l2.fanfare_next_open_post_decay	4	3	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	2	l2.enemy_pool_drop	5	1	cards=4/4 hand_unresolved=0 n_enemies=1 pool=234->233	0
soak-20260805-003056-run003#f9	2	l2.fanfare_after_turn	3	9	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	2	l2.fanfare_next_open_post_decay	2	9	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	3	l2.block_at_turn_end	6	4	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	3	l2.enemy_pool_drop	9	14	cards=5/5 hand_unresolved=0 n_enemies=1 pool=233->219	0
soak-20260805-003056-run003#f9	3	l2.fanfare_after_turn	9	13	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	3	l2.fanfare_next_open_post_decay	7	13	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	4	l2.block_at_turn_end	7	8	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	4	l2.enemy_pool_drop	27	34	cards=5/5 hand_unresolved=0 n_enemies=1 pool=219->185	0
soak-20260805-003056-run003#f9	4	l2.fanfare_after_turn	13	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	4	l2.fanfare_next_open_post_decay	10	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	5	l2.block_at_turn_end	6	4	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	5	l2.enemy_pool_drop	12	21	cards=4/4 hand_unresolved=0 n_enemies=1 pool=185->164	0
soak-20260805-003056-run003#f9	5	l2.fanfare_next_open_post_decay	19	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	6	l2.enemy_pool_drop	12	4	cards=4/4 hand_unresolved=0 n_enemies=1 pool=164->160	0
soak-20260805-003056-run003#f9	6	l2.fanfare_after_turn	30	25	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	6	l2.fanfare_next_open_post_decay	24	25	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	7	l2.enemy_pool_drop	9	10	cards=3/3 hand_unresolved=0 n_enemies=1 pool=160->150	0
soak-20260805-003056-run003#f9	7	l2.fanfare_after_turn	25	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	7	l2.fanfare_next_open_post_decay	20	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	8	l2.block_at_turn_end	6	5	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	8	l2.enemy_pool_drop	32	30	cards=5/5 hand_unresolved=0 n_enemies=1 pool=150->120	0
soak-20260805-003056-run003#f9	8	l2.fanfare_next_open_post_decay	19	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	9	l2.block_at_turn_end	20	17	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	9	l2.enemy_pool_drop	0	2	cards=3/3 hand_unresolved=0 n_enemies=1 pool=120->118	0
soak-20260805-003056-run003#f9	9	l2.fanfare_after_turn	28	25	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	9	l2.fanfare_next_open_post_decay	22	25	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	10	l2.block_at_turn_end	14	6	cards=5/5 hand_unresolved=0 n_enemies=1	0
